Vehicle_ID,Global_Time,Local_X,Local_Y,v_Vel,v_Acc,Lane_ID,Distance_l,Distance_r,Phi,v_Vel_X,v_Vel_Y,v_Acc_X,v_Acc_Y
1305,1.11885E+12,7.958,2168.369,44.18,0,1,7.958,2.042,0,0,44.18,0,0
1305,1.11885E+12,38.315,75.36,13.69,0,4,8.315,1.685,0.014502982,0.198538862,13.68856027,0,0
1305,1.11885E+12,45.841,1953.239,35.22,0.16,4,5.841,4.159,0.118589859,4.166951768,34.97263091,0.018929934,0.158876234
1305,1.11885E+12,46.204,1956.76,35.25,0.28,5,6.204,3.796,0.102732765,3.61496338,35.06414892,0.028714603,0.278523736
1308,1.11885E+12,33.186,2166.901,43.24,0,3,3.186,6.814,0,0,43.24,0,0
1308,1.11885E+12,51.21,77.973,20,0,5,1.21,8.79,0.008628135,0.172560558,19.99925556,0,0
1309,1.11885E+12,9.687,2166.384,45.01,0,1,9.687,0.313,0,0,45.01,0,0
1309,1.11885E+12,15.932,70.198,15,0,2,5.932,4.068,0.002979212,0.044688107,14.99993343,0,0
1313,1.11885E+12,29.582,2124.654,61.41,0,3,9.582,0.418,0.000833194,0.051166454,61.40997868,0,0
1313,1.11885E+12,51.658,74.41,20,0,5,1.658,8.342,0.010767083,0.215337495,19.99884071,0,0
1313,1.11885E+12,46.208,2023.876,39.91,1.93,4,6.208,3.792,0.032982329,1.316086116,39.88829424,0.063644355,1.928950335
1313,1.11885E+12,46.33,2027.893,40.02,-0.14,5,6.33,3.67,0.030361591,1.21488419,40.00155567,-0.00424997,-0.139935477
1314,1.11885E+12,12.667,513.026,20.21,0,1,2.667,7.333,0.10745193,2.167427054,20.09344072,0,0
1314,1.11885E+12,12.885,515.047,20.21,0,2,2.885,7.115,0.10745193,2.167427054,20.09344072,0,0
1314,1.11885E+12,23.738,1530.871,27.66,7.68,2,3.738,6.262,0.079638189,2.200464598,27.57233315,0.610974986,7.655658663
1314,1.11885E+12,23.912,1533.659,28.66,11.2,3,3.912,6.088,0.062329488,1.785206702,28.60434647,0.697638348,11.17825124
1314,1.11885E+12,35.109,2052.421,45.15,8.37,3,5.109,4.891,0.038950056,1.758150388,45.11575564,0.32592954,8.363651711
1314,1.11885E+12,35.303,2056.986,45.9,7.03,4,5.303,4.697,0.042471706,1.948865267,45.85860796,0.298486336,7.023660435
1317,1.11885E+12,64.313,1305.901,39.44,-4.74,6,4.313,5.687,0.000253421,0.009994931,39.43999873,-0.001201216,-4.739999848
1317,1.11885E+12,64.325,1309.809,39.01,-2.99,8,4.325,5.675,0.003070615,0.119784492,39.00981609,-0.009181124,-2.989985904
1320,1.11885E+12,7.127,2166.385,45.01,0,1,7.127,2.873,0,0,45.01,0,0
1320,1.11885E+12,27.263,70.295,20.01,0,3,7.263,2.737,0.009606162,0.19221635,20.00907676,0,0
1321,1.11885E+12,45.23,679.743,37.78,0.51,4,5.23,4.77,0.089989838,3.39522924,37.62712876,0.045832899,0.50793636
1321,1.11885E+12,45.569,683.534,37.74,-0.93,5,5.569,4.431,0.089185102,3.361385557,37.59000781,-0.082832236,-0.926303849
1321,1.11885E+12,43.841,2127.104,60.08,0,4,3.841,6.159,0.000666667,0.040053324,60.07998665,0,0
1321,1.11885E+12,53.125,75.414,17.79,0,5,3.125,6.875,0.004525019,0.080499817,17.78981787,0,0
1323,1.11885E+12,20.866,2165.383,40.03,0,2,0.866,9.134,0,0,40.03,0,0
1323,1.11885E+12,27.174,71.284,16.63,0,3,7.174,2.826,0.003012265,0.05009389,16.62992455,0,0
1325,1.11885E+12,7.533,2125.615,60.02,0,1,7.533,2.467,0.000666667,0.040013324,60.01998666,0,0
1325,1.11885E+12,51.314,76.87,15,0,5,1.314,8.686,0.021366416,0.320471851,14.9965762,0,0
1330,1.11885E+12,10.65,2167.386,38.4,0,1,0.65,9.35,0,0,38.4,0,0
1330,1.11885E+12,53.779,76.937,12.26,0,5,3.779,6.221,0.020628526,0.252887796,12.25739156,0,0
1330,1.11885E+12,57.166,748.153,38.36,8.25,5,7.166,2.834,0.125230083,4.791279784,38.05960113,1.030449901,8.185393882
1330,1.11885E+12,57.642,752.039,39.11,6.91,6,7.642,2.358,0.12188383,4.755082828,38.81985687,0.84013353,6.858737176
1330,1.11885E+12,67.814,1342.131,59.37,-1.83,6,7.814,2.186,0.000168663,0.010013493,59.36999916,-0.000308652,-1.829999974
1330,1.11885E+12,67.831,1348.037,59.37,1.83,8,7.831,2.169,0.002878421,0.170891605,59.36975405,0.005267503,1.829992419
1331,1.11885E+12,19.675,2164.868,40.02,0,2,9.675,0.325,0,0,40.02,0,0
1331,1.11885E+12,38.879,61.806,12.5,0,4,8.879,1.121,0.009131194,0.114138334,12.49947889,0,0
1333,1.11885E+12,30.85,2129.117,72.72,0,3,0.85,9.15,0.000800107,0.058183739,72.71997672,0,0
1333,1.11885E+12,38.603,76.209,32,0,4,8.603,1.397,0.003776576,0.120850146,31.9997718,0,0
1334,1.11885E+12,23.673,106.487,34.97,-0.12,2,3.673,6.327,0.01230267,0.430213506,34.96735358,-0.001476283,-0.119990919
1334,1.11885E+12,23.715,109.973,35.06,1.5,3,3.715,6.285,0.01204761,0.422378984,35.05745564,0.018070978,1.499891143
1334,1.11885E+12,34.695,559.056,24.98,0,3,4.695,5.305,0.036413041,0.909396778,24.96344122,0,0
1334,1.11885E+12,34.786,561.555,24.98,0,4,4.786,5.214,0.036398483,0.909033356,24.96345446,0,0
1334,1.11885E+12,34,1017.659,45.02,-0.3,3,4,6,0.001553828,0.069953301,45.01994565,-0.000466148,-0.299999638
1334,1.11885E+12,34.007,1022.157,45,0,4,4.007,5.993,0.001556246,0.07003104,44.99994551,0,0
1334,1.11885E+12,34.697,1883.862,59.5,-8.29,3,4.697,5.303,0.087457968,5.197117813,59.27259035,-0.724102633,-8.258315529
1334,1.11885E+12,34.986,1889.792,58.74,-10.42,4,4.986,5.014,0.048696715,2.859314663,58.67036662,-0.507219251,-10.4076476
1334,1.11885E+12,31.772,2100.528,80.03,0,3,1.772,8.228,0.256590679,20.31035997,77.40988424,0,0
1334,1.11885E+12,35.761,2119.554,80.03,0,4,5.761,4.239,0.206666978,16.4220719,78.3269842,0,0
1334,1.11885E+12,35.256,2126.554,80.03,0,3,5.256,4.744,0.072018088,5.758626654,79.82254769,0,0
1334,1.11885E+12,71.265,543.468,46.48,0,7,1.265,8.735,0.022742158,1.056964382,46.46798066,0,0
1336,1.11885E+12,7.867,2165.397,46.59,0,1,7.867,2.133,0,0,46.59,0,0
1336,1.11885E+12,16.792,68.8,14.97,0,2,6.792,3.208,0.004256872,0.063725189,14.96986436,0,0
1337,1.11885E+12,6.105,2125.635,70.01,0,1,6.105,3.895,0.000714286,0.05000713,70.00998214,0,0
1337,1.11885E+12,15.778,74.186,35,0,2,5.778,4.222,0.004715169,0.165030296,34.99961093,0,0
1337,1.11885E+12,21.138,2166.894,38.38,0,2,1.138,8.862,0,0,38.38,0,0
1337,1.11885E+12,27.689,67.768,16.17,0,3,7.689,2.311,0.003120813,0.050463457,16.16992126,0,0
1338,1.11885E+12,20.58,2125.623,86.64,0,2,0.58,9.42,0.00075,0.064979982,86.63997563,0,0
1338,1.11885E+12,38.995,75.774,30,0,4,8.995,1.005,0.008983347,0.269496782,29.9987895,0,0
1338,1.11885E+12,32.401,2166.914,37.01,0,3,2.401,7.599,0,0,37.01,0,0
1338,1.11885E+12,38.784,71.857,15.02,0,4,8.784,1.216,0.003046686,0.045761149,15.01993029,0,0
1339,1.11885E+12,20.793,2128.66,70.21,0,2,0.793,9.207,0.000714286,0.050149987,70.20998209,0,0
1339,1.11885E+12,51.123,79.968,40,0,5,1.123,8.877,0.014803487,0.592117834,39.99561722,0,0
1339,1.11885E+12,57.537,856.611,39.98,-1.55,5,7.537,2.463,0,0,39.98,0,-1.55
1339,1.11885E+12,57.933,860.636,39.54,-6.93,6,7.933,2.067,0.098069481,3.87145459,39.35001194,-0.678532633,-6.896701637
1339,1.11885E+12,66.745,1349.536,49.37,2.81,6,6.745,3.255,0,0,49.37,0,2.81
1339,1.11885E+12,67.093,1354.465,49.66,5.1,8,7.093,2.907,0.070485595,3.497416958,49.53669019,0.359178947,5.087336286
1342,1.11885E+12,31.339,2129.142,57.45,0,3,1.339,8.661,0.017683856,1.015884592,57.44101739,0,0
1342,1.11885E+12,69.291,544.54,45.15,0,7,9.291,0.709,0.023945916,1.081054768,45.13705596,0,0
1342,1.11885E+12,34.676,2163.879,31.5,0,3,4.676,5.324,0,0,31.5,0,0
1342,1.11885E+12,39.661,73.849,13.49,0,4,9.661,0.339,0.002385129,0.032175356,13.48996163,0,0
1344,1.11885E+12,10.437,2165.372,44.97,0,1,0.437,9.563,0,0,44.97,0,0
1344,1.11885E+12,53.745,73.931,10.27,0,5,3.745,6.255,0.020704295,0.212617919,10.26779887,0,0
1345,1.11885E+12,58.22,2165.871,45.08,0,5,8.22,1.78,0,0,45.08,0,0
1345,1.11885E+12,69.355,542.053,54,0,7,9.355,0.645,0.006857188,0.370285256,53.99873044,0,0
1346,1.11885E+12,24.059,1913.041,40.11,0,2,4.059,5.941,0.104578435,4.186999328,39.89086533,0,0
1346,1.11885E+12,24.565,1917.072,39.92,-3.01,3,4.565,5.435,0.124874015,4.97202524,39.60915759,-0.374894689,-2.986562233
1348,1.11885E+12,8.102,2128.612,70.01,0,1,8.102,1.898,0.000714286,0.05000713,70.00998214,0,0
1348,1.11885E+12,17.011,72.66,30.02,0,2,7.011,2.989,0.004333245,0.130083615,30.01971816,0,0
1348,1.11885E+12,20.402,2165.405,45.03,0,2,0.402,9.598,0,0,45.03,0,0
1348,1.11885E+12,27.514,70.767,15,0,3,7.514,2.486,0.003395323,0.050929748,14.99991354,0,0
1349,1.11885E+12,65.686,1305.791,63.94,-2.33,6,5.686,4.314,0.059896871,3.82751632,63.82533759,-0.139476275,-2.325821655
1349,1.11885E+12,65.36,1312.147,63.9,1.9,8,5.36,4.64,0.051245215,3.273136187,63.81611536,0.097323298,1.897505777
1349,1.11885E+12,42.652,2165.91,35.02,0,4,2.652,7.348,0,0,35.02,0,0
1349,1.11885E+12,51.619,76.407,10,0,5,1.619,8.381,0.004291425,0.042914116,9.999907919,0,0
1350,1.11885E+12,8.185,2166.358,45.01,0,1,8.185,1.815,0,0,45.01,0,0
1350,1.11885E+12,16.923,70.76,20.02,0,2,6.923,3.077,0.004169669,0.083476525,20.01982597,0,0
1351,1.11885E+12,42.092,2125.139,60.08,0,4,2.092,7.908,0.000833333,0.050066649,60.07997914,0,0
1351,1.11885E+12,51.602,76.852,40,0,5,1.602,8.398,0.004642871,0.18571416,39.99956888,0,0
1352,1.11885E+12,34.564,578.274,41.77,2.28,3,4.564,5.436,0,0,41.77,0,2.28
1352,1.11885E+12,35.052,582.468,41.94,1.31,4,5.052,4.948,0.115835812,4.84729683,41.65894038,0.15140579,1.301221075
1352,1.11885E+12,45.277,1319.738,43.75,9.4,4,5.277,4.723,0,0,43.75,0,9.4
1352,1.11885E+12,45.817,1324.18,44.49,6.01,5,5.817,4.183,0.120973258,5.368982425,44.16485172,0.725277239,5.966076845
1353,1.11885E+12,17.591,2126.62,70.03,0,2,7.591,2.409,0.000714286,0.050021416,70.02998214,0,0
1353,1.11885E+12,37.959,77.266,32.54,0,4,7.959,2.041,0.009938414,0.323390682,32.53839299,0,0
1353,1.11885E+12,44.651,2166.412,35.02,0,4,4.651,5.349,0,0,35.02,0,0
1353,1.11885E+12,69.565,539.012,42.16,0,7,9.565,0.435,0.015307886,0.645355275,42.15506039,0,0
1355,1.11885E+12,5.853,2166.396,40,0,1,5.853,4.147,0,0,40,0,0
1355,1.11885E+12,53.125,75.414,14.1,0,5,3.125,6.875,0.022603709,0.318685159,14.09639811,0,0
1355,1.11885E+12,60.282,478.238,44.93,0.31,5,0.282,9.718,0.132200768,5.922493983,44.53794972,0.040862968,0.307295001
1355,1.11885E+12,60.878,482.714,45.13,3.22,7,0.878,9.122,0.132375919,5.956692696,44.73516192,0.425006658,3.191828526
1355,1.11885E+12,65.063,1342.158,53.87,-7.88,6,5.063,4.937,0.000183925,0.009908037,53.86999909,-0.001449329,-7.879999867
1355,1.11885E+12,65.12,1347.506,53.14,-7.37,8,5.12,4.88,0.010657786,0.566344049,53.13698198,-0.078546399,-7.369581431
1357,1.11885E+12,19.664,2164.892,30.08,0,2,9.664,0.336,0,0,30.08,0,0
1357,1.11885E+12,28.541,73.835,15,0,3,8.541,1.459,0.004245196,0.063677748,14.99986484,0,0
1358,1.11885E+12,7.292,2125.555,65.01,0,1,7.292,2.708,0.00061529,0.039999992,65.00998769,0,0
1358,1.11885E+12,68.479,520.01,30.85,0,7,8.479,1.521,0.038091367,1.174834522,30.82762177,0,0
1358,1.11885E+12,12.459,2052.968,30.19,-0.97,1,2.459,7.541,0.147472263,4.43606741,29.86230744,-0.142530155,-0.959471289
1358,1.11885E+12,12.75,2055.994,30,-2.76,2,2.75,7.25,0.095871741,2.871748282,29.86223471,-0.264200842,-2.747325593
1359,1.11885E+12,35.531,1680.594,44.81,5.12,3,5.531,4.469,0,0,44.81,0,5.12
1359,1.11885E+12,35.834,1685.077,45.55,9.56,4,5.834,4.166,0.067486029,3.071655823,45.44631372,0.644676831,9.5382384
1359,1.11885E+12,40.961,2164.37,35.02,0,4,0.961,9.039,0,0,35.02,0,0
1359,1.11885E+12,52.627,45.553,8.75,0,5,2.627,7.373,0.005505847,0.048175917,8.749867375,0,0
1360,1.11885E+12,23.264,1555.743,45.04,-0.07,2,3.264,6.736,0,0,45.04,0,-0.07
1360,1.11885E+12,23.755,1560.25,45.01,-0.5,3,3.755,6.245,0.108513706,4.874622127,44.74525851,-0.054150435,-0.497059081
1361,1.11885E+12,7.412,2166.871,40,0,1,7.412,2.588,0,0,40,0,0
1361,1.11885E+12,51.721,74.361,15,0,5,1.721,8.279,0.021171884,0.317554537,14.99663826,0,0
1362,1.11885E+12,56.965,667.755,55.03,-0.67,5,6.965,3.035,0.084238168,4.630145851,54.8348671,-0.056372846,-0.667624222
1362,1.11885E+12,57.431,673.25,55,-0.06,6,7.431,2.569,0.084601942,4.647558049,54.80328644,-0.005070063,-0.059785403
1362,1.11885E+12,65.814,1308.276,64.39,1.77,6,5.814,4.186,0.000155933,0.010040543,64.38999922,0.000276002,1.769999978
1362,1.11885E+12,65.836,1314.706,64.59,3.71,8,5.836,4.164,0.003421449,0.22099093,64.58962195,0.012693549,3.709978285
1363,1.11885E+12,30.389,2124.616,50.71,0,3,0.389,9.611,0.000908925,0.046091601,50.70997905,0,0
1363,1.11885E+12,38.583,75.282,34.37,0,4,8.583,1.417,0.003998351,0.137422952,34.36972527,0,0
1365,1.11885E+12,11.935,2168.374,40.01,0,1,1.935,8.065,0,0,40.01,0,0
1365,1.11885E+12,16.425,70.258,11.1,0,2,6.425,3.575,0.002140012,0.023754114,11.09997458,0,0
1367,1.11885E+12,18.469,2129.102,65.03,0,2,8.469,1.531,0.000923077,0.060027667,65.02997229,0,0
1367,1.11885E+12,28.381,73.315,20,0,3,8.381,1.619,0.004821474,0.096429103,19.99976753,0,0
1369,1.11885E+12,19.427,2164.904,30.25,0,2,9.427,0.573,0,0,30.25,0,0
1369,1.11885E+12,50.496,78.389,15,0,5,0.496,9.504,0.014889279,0.223330934,14.99833735,0,0
1369,1.11885E+12,60.742,481.463,47.52,11.2,5,0.742,9.258,0.122467512,5.805119586,47.16408577,1.368210003,11.11611449
1369,1.11885E+12,61.373,486.272,48.69,10.73,7,1.373,8.627,0.130466981,6.334431182,48.27619581,1.395942629,10.6388084
1369,1.11885E+12,65.081,1339.111,63.46,-8.84,6,5.081,4.919,0.002502341,0.158798377,63.45980132,-0.022120669,-8.839972323
1369,1.11885E+12,65.089,1345.392,62.79,-5.15,8,5.089,4.911,0.001273682,0.079974461,62.78994907,-0.00655946,-5.149995823
1370,1.11885E+12,6.901,2165.895,40.01,0,1,6.901,3.099,0,0,40.01,0,0
1370,1.11885E+12,16.923,70.76,5.81,0,2,6.923,3.077,0.004783426,0.0277916,5.80993353,0,0
1371,1.11885E+12,27.78,2125.595,55.41,0,3,7.78,2.22,0.000908925,0.050363549,55.40997711,0,0
1371,1.11885E+12,38.754,60.782,32.72,0,4,8.754,1.246,0.005314717,0.17389672,32.71953789,0,0
1371,1.11885E+12,31.412,2166.889,39.99,0,3,1.412,8.588,0,0,39.99,0,0
1371,1.11885E+12,50.754,56.558,9.49,0,5,0.754,9.246,0.00916513,0.086975868,9.489601425,0,0
1372,1.11885E+12,30.377,2125.116,50.06,0,3,0.377,9.623,0.0008,0.040047987,50.05998398,0,0
1372,1.11885E+12,38.916,74.821,30,0,4,8.916,1.084,0.004164742,0.124941912,29.99973982,0,0
1372,1.11885E+12,30.579,2165.904,45.04,0,3,0.579,9.421,0,0,45.04,0,0
1372,1.11885E+12,55.271,78.444,14.91,0,5,5.271,4.729,0.011828178,0.176354022,14.90895701,0,0
1373,1.11885E+12,19.104,2125.62,70.16,0,2,9.104,0.896,0.01646581,1.155189041,70.15048922,0,0
1373,1.11885E+12,27.112,72.278,20,0,3,7.112,2.888,0.003899964,0.077999078,19.9998479,0,0
1376,1.11885E+12,19.638,2167.393,30,0,2,9.638,0.362,0,0,30,0,0
1376,1.11885E+12,52.402,74.942,15,0,5,2.402,7.598,0.015656913,0.234844096,14.9981615,0,0
1376,1.11885E+12,34.656,1926.362,44.31,-5.65,3,4.656,5.344,0.061522979,2.72436377,44.22616807,-0.347385586,-5.63931053
1376,1.11885E+12,34.773,1930.762,43.57,-6.5,4,4.773,5.227,0.026584644,1.158156529,43.5546045,-0.172779836,-6.497703219
1381,1.11885E+12,32.616,2164.356,38.7,0,3,2.616,7.384,0,0,38.7,0,0
1381,1.11885E+12,70.036,539.517,58.46,0,7,0.036,9.964,0.023025904,1.345975391,58.44450317,0,0
1385,1.11885E+12,8.875,2168.373,38.72,0,1,8.875,1.125,0,0,38.72,0,0
1385,1.11885E+12,27.607,69.278,12.06,0,3,7.607,2.393,0.008923609,0.107617295,12.05951983,0,0
1386,1.11885E+12,19.376,2166.881,28,0,2,9.376,0.624,0,0,28,0,0
1386,1.11885E+12,51.994,73.45,15,0,5,1.994,8.006,0.015579859,0.233688438,14.99817955,0,0
1387,1.11885E+12,57.228,579.451,45.74,-1.02,5,7.228,2.772,0.14439888,6.581875851,45.26396481,-0.146775544,-1.009384436
1387,1.11885E+12,57.934,584.029,45.56,-2.49,7,7.934,2.066,0.153010422,6.943984993,45.02771005,-0.379511032,-2.460908649
1387,1.11885E+12,70.763,1305.893,49.36,-3.45,6,0.763,9.237,0.014815234,0.731253209,49.35458306,-0.051110688,-3.449621385
1387,1.11885E+12,70.697,1310.783,49.26,1.42,8,0.697,9.303,0.013496113,0.664798346,49.25551384,0.019163899,1.419870679
1387,1.11885E+12,31.628,2165.903,40.05,0,3,1.628,8.372,0,0,40.05,0,0
1387,1.11885E+12,39.432,77.438,6.15,0,4,9.432,0.568,0.003736698,0.022980641,6.149957064,0,0
1388,1.11885E+12,18.15,2127.617,65.3,0,2,8.15,1.85,0.000714388,0.046649509,65.29998334,0,0
1388,1.11885E+12,51.013,77.839,35.27,0,5,1.013,8.987,0.016031094,0.565392483,35.26546797,0,0
1389,1.11885E+12,5.112,2130.609,65.01,0,1,5.112,4.888,0.000769231,0.050007678,65.00998077,0,0
1389,1.11885E+12,54.314,80.95,38.21,0,5,4.314,5.686,0.024000359,0.916965694,38.19899572,0,0
1389,1.11885E+12,58.422,582.913,46.67,3.09,5,8.422,1.578,0,0,46.67,0,3.09
1389,1.11885E+12,58.66,587.571,47.17,6.98,7,8.66,1.34,0.051050496,2.407006063,47.10854723,0.356177704,6.970906501
1389,1.11885E+12,68.314,1347.637,54.37,-1.83,6,8.314,1.686,0,0,54.37,0,-1.83
1389,1.11885E+12,68.329,1353.043,54.37,1.83,8,8.329,1.671,0.002774688,0.150859575,54.36979071,0.005077672,1.829992956
1390,1.11885E+12,29.352,2129.14,60.06,0,3,9.352,0.648,0.000666667,0.040039991,60.05998665,0,0
1390,1.11885E+12,38.647,77.79,35,0,4,8.647,1.353,0.004531131,0.158589056,34.99964071,0,0
1393,1.11885E+12,23.463,489.408,29.59,-1.15,2,3.463,6.537,0.057647834,1.704854752,29.54084579,-0.066258296,-1.148089647
1393,1.11885E+12,23.626,492.358,29.51,-0.55,3,3.626,6.374,0.055198109,1.628069164,29.46505542,-0.030343546,-0.549162334
1394,1.11885E+12,22.222,2165.867,27.81,0,2,2.222,7.778,0,0,27.81,0,0
1394,1.11885E+12,39.383,74.316,11.37,0,4,9.383,0.617,0.008204732,0.093286753,11.3696173,0,0
1395,1.11885E+12,29.855,2125.664,64.98,0,3,9.855,0.145,0.000923219,0.059990742,64.97997231,0,0
1395,1.11885E+12,53.523,77.463,15,0,5,3.523,6.477,0.011554992,0.173321026,14.99899863,0,0
1397,1.11885E+12,12.191,2119.611,54.97,0,1,2.191,7.809,0.000909091,0.049972707,54.96997729,0,0
1397,1.11885E+12,12.187,2125.111,54.97,0,2,2.187,7.813,0.000727273,0.039978171,54.96998546,0,0
1397,1.11885E+12,12.187,2125.111,54.97,0,2,2.187,7.813,0.000727273,0.039978171,54.96998546,0,0
1397,1.11885E+12,27.003,74.212,31.31,0,3,7.003,2.997,0.007224023,0.226182204,31.30918302,0,0
1397,1.11885E+12,31.389,2166.914,40.01,0,3,1.389,8.611,0,0,40.01,0,0
1397,1.11885E+12,38.694,72.847,10,0,4,8.694,1.306,0.003488413,0.034884058,9.999939155,0,0
1399,1.11885E+12,18.052,2130.622,65.43,0,2,8.052,1.948,0.000923077,0.060396897,65.42997212,0,0
1399,1.11885E+12,39.546,76.783,35.27,0,4,9.546,0.454,0.010464898,0.369090211,35.26806874,0,0
1400,1.11885E+12,8.709,2166.357,32.24,0,1,8.709,1.291,0,0,32.24,0,0
1400,1.11885E+12,16.022,69.209,15.2,0,2,6.022,3.978,0.003487103,0.053003853,15.19990758,0,0
1403,1.11885E+12,40.627,2166.41,32.51,0,4,0.627,9.373,0,0,32.51,0,0
1403,1.11885E+12,50.774,77.921,16.75,0,5,0.774,9.226,0.004858498,0.081379526,16.74980231,0,0
1404,1.11885E+12,8.003,2167.795,35,0,1,8.003,1.997,0,0,35,0,0
1404,1.11885E+12,16.712,69.234,20.08,0,2,6.712,3.288,0.004149963,0.083331013,20.07982709,0,0
1404,1.11885E+12,12.242,1295.49,22.83,7.49,1,2.242,7.758,0.141204229,3.212990543,22.60277841,1.054108592,7.415453801
1404,1.11885E+12,12.626,1297.791,23.69,10.15,2,2.626,7.374,0.165360094,3.899552233,23.36684815,1.670766364,10.01154532
1404,1.11885E+12,24.105,2000.32,35.74,5.63,2,4.105,5.895,0.132020445,4.70471615,35.42898878,0.741117849,5.581007466
1404,1.11885E+12,24.608,2003.979,35.85,-2.86,3,4.608,5.392,0.136612987,4.882355788,35.51598375,-0.389498955,-2.833353237
1405,1.11885E+12,21.186,2125.595,63.75,0,2,1.186,8.814,0.00061529,0.039224727,63.74998793,0,0
1405,1.11885E+12,28.926,75.829,37.88,0,3,8.926,1.074,0.003776023,0.143035405,37.87972995,0,0
1406,1.11885E+12,21.734,2166.89,28.15,0,2,1.734,8.266,0,0,28.15,0,0
1406,1.11885E+12,53.149,78.977,20,0,5,3.149,6.851,0.01504499,0.300888444,19.99773653,0,0
1406,1.11885E+12,57.501,865.089,40.7,-4.96,5,7.501,2.499,0.088785289,3.608815625,40.53968981,-0.439796695,-4.940463426
1406,1.11885E+12,57.899,869.11,40.43,-1.17,6,7.899,2.101,0.098659,3.982315632,40.23339486,-0.115243861,-1.164310462
1406,1.11885E+12,68.815,1342.605,64.89,4.21,6,8.815,1.185,0.000155618,0.010098039,64.88999921,0.000655151,4.209999949
1406,1.11885E+12,68.794,1349.082,65.53,9.53,8,8.794,1.206,0.00324223,0.212462987,65.52965557,0.030898402,9.52994991
1407,1.11885E+12,45.123,1092.469,34.3,-0.42,4,5.123,4.877,0.158176679,5.402864326,33.87180327,-0.066157522,-0.414756775
1407,1.11885E+12,45.332,1095.878,34.44,2.81,5,5.332,4.668,0.061231661,2.10750088,34.37545694,0.171953469,2.804733856
1409,1.11885E+12,8.376,2127.599,61.75,0,1,8.376,1.624,0.000615385,0.037999993,61.74998831,0,0
1409,1.11885E+12,52.535,77.906,35,0,5,2.535,7.465,0.02154087,0.753872134,34.99188016,0,0
1410,1.11885E+12,8.908,2167.8,31.35,0,1,8.908,1.092,0,0,31.35,0,0
1410,1.11885E+12,14.799,72.736,30,0,2,4.799,5.201,0.00281184,0.084355085,29.9998814,0,0
1412,1.11885E+12,29.339,2129.117,68.7,0,3,9.339,0.661,0.000714286,0.049071416,68.69998247,0,0
1412,1.11885E+12,51.536,77.401,35,0,5,1.536,8.464,0.010818327,0.37863405,34.99795189,0,0
1413,1.11885E+12,19.401,2166.38,20,0,2,9.401,0.599,0,0,20,0,0
1413,1.11885E+12,52.03,71.953,20,0,5,2.03,7.97,0.015577702,0.311541449,19.9975734,0,0
1414,1.11885E+12,45.746,2165.384,34.67,0,4,5.746,4.254,0,0,34.67,0,0
1414,1.11885E+12,52.631,75.356,25,0,5,2.631,7.369,0.003294202,0.082354909,24.99986435,0,0
1414,1.11885E+12,58.454,540.499,47.16,-7.85,5,8.454,1.546,0.237051642,11.07494806,45.841151,-1.8434763,-7.630471488
1414,1.11885E+12,59.382,545.143,45.68,-11.2,7,9.382,0.618,0.197229915,8.951165198,44.7944086,-2.194681485,-10.98286726
1414,1.11885E+12,65.564,1344.008,58.62,-3.07,6,5.564,4.436,0.001194539,0.070023841,58.61995818,-0.003667233,-3.06999781
1414,1.11885E+12,65.556,1349.821,58.51,1.6,8,5.556,4.444,0.001376225,0.08052289,58.50994459,0.002201959,1.599998485
1415,1.11885E+12,30.937,2165.887,25,0,3,0.937,9.063,0,0,25,0,0
1415,1.11885E+12,52.096,75.407,20,0,5,2.096,7.904,0.010121253,0.202421609,19.99897561,0,0
1417,1.11885E+12,20.901,2166.382,20,0,2,0.901,9.099,0,0,20,0,0
1417,1.11885E+12,27.704,70.79,16.31,0,3,7.704,2.296,0.003246327,0.052947494,16.30991406,0,0
1419,1.11885E+12,30.484,2126.635,61.52,0,3,0.484,9.516,0.000769231,0.047323063,61.5199818,0,0
1419,1.11885E+12,35.778,74.289,35.01,0,4,5.778,4.222,0.002579481,0.090307542,35.00988353,0,0
1420,1.11885E+12,5.898,2129.096,65.56,0,1,5.898,4.102,0.000769231,0.050430754,65.5599806,0,0
1420,1.11885E+12,53.854,60.072,28.76,0,5,3.854,6.146,0.023173929,0.666422543,28.75227784,0,0
1423,1.11885E+12,9.517,2166.843,25,0,1,9.517,0.483,0,0,25,0,0
1423,1.11885E+12,27.798,70.244,20,0,3,7.798,2.202,0.008719138,0.174380557,19.99923977,0,0
1425,1.11885E+12,56.899,663.58,47.07,0.29,5,6.899,3.101,0.078689466,3.700091872,46.92434571,0.022796402,0.289102619
1425,1.11885E+12,57.299,668.287,47.11,0.47,6,7.299,2.701,0.084776137,3.989021605,46.94081174,0.039797074,0.468312068
1425,1.11885E+12,66.818,1309.772,54.38,1.81,6,6.818,3.182,0.000739645,0.040221882,54.37998513,0.001338757,1.809999505
1425,1.11885E+12,66.837,1315.201,54.6,3.97,8,6.837,3.163,0.003499709,0.191083744,54.59966563,0.013893818,3.969975688
1425,1.11885E+12,10.151,2165.386,17.45,0,1,0.151,9.849,0,0,17.45,0,0
1425,1.11885E+12,53.57,74.911,25.39,0,5,3.57,6.43,0.020766935,0.527234577,25.38452528,0,0
1426,1.11885E+12,18.687,2164.866,15.92,0,2,8.687,1.313,0,0,15.92,0,0
