Vehicle_ID,Global_Time,Local_X,Local_Y,v_Vel,v_Acc,Lane_ID,Distance_l,Distance_r,Phi,v_Vel_X,v_Vel_Y,v_Acc_X,v_Acc_Y
1150,1.11885E+12,17.542,72.167,33.5,0,2,7.542,2.458,0.012689399,0.425083442,33.49730294,0,0
1150,1.11885E+12,12.805,538.055,39.79,3.35,2,2.805,7.195,0,0,39.79,0,3.35
1150,1.11885E+12,12.451,542.06,40.04,1.65,1,2.451,7.549,0.088160399,3.525371552,39.88450019,0.1452763,1.643592041
1150,1.11885E+12,23.353,940.788,23.66,-1,3,3.353,6.647,0.176122174,4.145541049,23.29399256,-0.175213062,-0.984530539
1150,1.11885E+12,22.935,943.136,23.66,1.13,2,2.935,7.065,0.176178149,4.146844923,23.29376048,0.198053033,1.112508425
1152,1.11885E+12,46.112,1469.347,33.74,0,5,6.112,3.888,0.106147153,3.57468332,33.55010043,0,0
1152,1.11885E+12,45.756,1472.721,33.74,0,4,5.756,4.244,0.105123784,3.540347311,33.55374109,0,0
1153,1.11885E+12,64.251,647.669,39.46,-6.26,7,4.251,5.749,0.01572119,0.620332616,39.45512372,-0.098410598,-6.259226418
1153,1.11885E+12,64.231,651.614,38.63,-10.7,6,4.231,5.769,0.005069665,0.195840322,38.62950358,-0.054245184,-10.6998625
1153,1.11885E+12,57.285,981.824,27.27,-4.86,6,7.285,2.715,0.10550201,2.871705541,27.11837398,-0.511789106,-4.832977541
1153,1.11885E+12,57.065,984.518,26.87,-3.47,5,7.065,2.935,0.081482145,2.187003325,26.78084981,-0.282430277,-3.458487117
1154,1.11885E+12,35.352,1944.177,61.15,-0.94,4,5.352,4.648,0.001636124,0.10004895,61.14991815,-0.001537956,-0.939998742
1154,1.11885E+12,35.189,1950.271,61.18,1.62,3,5.189,4.811,0.026741245,1.635834367,61.15812657,0.043315653,1.619420808
1154,1.11885E+12,35.805,2129.671,61.24,0,4,5.805,4.195,0.000769231,0.047107678,61.23998188,0,0
1154,1.11885E+12,15.951,69.147,35.83,0,2,5.951,4.049,0.009635115,0.345220827,35.82833687,0,0
1154,1.11885E+12,57.239,1027.442,4.73,0,6,7.239,2.761,0.142784891,0.67308001,4.681865365,0,0
1154,1.11885E+12,57.171,1027.915,4.73,0,5,7.171,2.829,0.142784891,0.67308001,4.681865365,0,0
1155,1.11885E+12,22.313,2130.089,63.75,0,2,2.313,7.687,0.000769231,0.049038447,63.74998114,0,0
1155,1.11885E+12,6.32,71.64,33.2,0,1,6.32,3.68,0.007769286,0.257937688,33.198998,0,0
1155,1.11885E+12,19.126,2167.893,46.2,0,2,9.126,0.874,0,0,46.2,0,0
1155,1.11885E+12,6.312,69.249,32.38,0,1,6.312,3.688,0.006105772,0.197703653,32.37939643,0,0
1156,1.11885E+12,46.28,2126.109,55.09,0,5,6.28,3.72,0.000727273,0.040065444,55.08998543,0,0
1156,1.11885E+12,15.659,68.722,30,0,2,5.659,4.341,0.014882343,0.446453813,29.9966778,0,0
1157,1.11885E+12,56.618,2122.649,61.38,0,5,6.618,3.382,0.000769231,0.047215371,61.37998184,0,0
1157,1.11885E+12,5.14,73.615,31.27,0,1,5.14,4.86,0.025117774,0.785350218,31.26013636,0,0
1158,1.11885E+12,32.641,2124.129,64.98,0,3,2.641,7.359,0.000769231,0.049984601,64.97998078,0,0
1158,1.11885E+12,15.547,71.157,39.37,0,2,5.547,4.453,0.008326273,0.327801574,39.36863531,0,0
1160,1.11885E+12,35.016,1841.795,43.85,1.13,4,5.016,4.984,0,0,43.85,0,1.13
1160,1.11885E+12,34.752,1846.186,44.06,1.8,3,4.752,5.248,0.060050692,2.644243588,43.9805818,0.108026293,1.796755498
1160,1.11885E+12,31.685,2168.924,50.04,0,3,1.685,8.315,0,0,50.04,0,0
1160,1.11885E+12,16.321,70.416,30,0,2,6.321,3.679,0.007321261,0.219635878,29.99919599,0,0
1162,1.11885E+12,34.72,724.552,18.05,0,4,4.72,5.28,0.130555092,2.349830783,17.89639057,0,0
1162,1.11885E+12,34.482,726.357,18.05,0,3,4.482,5.518,0.13109968,2.359576597,17.89510822,0,0
1162,1.11885E+12,23.507,844.797,26.05,1.1,3,3.507,6.493,0.189159492,4.89827126,25.5853364,0.20683679,1.080378888
1162,1.11885E+12,23.038,847.409,26.14,0.85,2,3.038,6.962,0.177662738,4.619711385,25.72854187,0.150220148,0.836620528
1164,1.11885E+12,56.239,2130.2,63.44,0,5,6.239,3.761,0.010421224,0.661110476,63.43655518,0,0
1164,1.11885E+12,4.325,74.633,35,0,1,4.325,5.675,0.025249951,0.883654393,34.98884329,0,0
1164,1.11885E+12,65.592,649.133,44.8,-3.57,7,5.592,4.408,0.015692788,0.703008035,44.79448381,-0.056020953,-3.569560429
1164,1.11885E+12,65.547,653.629,44.18,-8.76,6,5.547,4.453,0.010008563,0.442170913,44.17778723,-0.087673545,-8.759561253
1164,1.11885E+12,57.807,1314.268,27.15,-4.84,6,7.807,2.193,0.11002114,2.981051336,26.98584505,-0.531428673,-4.810736281
1164,1.11885E+12,57.538,1316.982,26.52,-8.12,5,7.538,2.462,0.098793028,2.6157313,26.3906868,-0.800895104,-8.080406366
1165,1.11885E+12,12.864,1521.601,51.6,7.5,2,2.864,7.136,0.041064751,2.118345693,51.55649922,0.307899083,7.493677212
1165,1.11885E+12,12.588,1526.792,52.41,8.74,1,2.588,7.412,0.053118929,2.782654055,52.33607682,0.464041146,8.727672417
1165,1.11885E+12,12.502,1587.063,55.06,-0.7,2,2.502,7.498,0.029237806,1.609604232,55.03646768,-0.020463548,-0.699700824
1165,1.11885E+12,12.36,1592.562,55.02,-0.11,1,2.36,7.64,0.025817139,1.420301222,55.00166492,-0.00283957,-0.109963343
1165,1.11885E+12,12.383,1649.104,60.16,5.87,2,2.383,7.617,0.003322799,0.199899212,60.15966789,0.019504793,5.869967595
1165,1.11885E+12,12.334,1655.185,60.46,0.04,1,2.334,7.666,0.008057711,0.487163925,60.45803728,0.000322305,0.039998701
1165,1.11885E+12,46.29,2167.287,45.03,0,5,6.29,3.71,0,0,45.03,0,0
1165,1.11885E+12,5.177,69.228,23.69,0,1,5.177,4.823,0.019593223,0.464133766,23.68545292,0,0
1167,1.11885E+12,68.755,611.851,43.98,1.44,7,8.755,1.245,0.041774147,1.836692677,43.94163129,0.060137277,1.438743726
1167,1.11885E+12,68.821,616.302,43.81,-5.23,6,8.821,1.179,0.014827042,0.649548905,43.80518447,-0.077542588,-5.229425126
1167,1.11885E+12,72.926,1416.683,48.84,0,8,2.926,7.074,0.025718452,1.255950733,48.82384856,0,0
1167,1.11885E+12,15.78,73.687,40,0,2,5.78,4.22,0.042525479,1.700506507,39.96383712,0,0
1168,1.11885E+12,52.378,2165.931,45.07,0,5,2.378,7.622,0,0,45.07,0,0
1168,1.11885E+12,15.875,69.248,26.64,0,2,5.875,4.125,0.017408122,0.463728937,26.63596357,0,0
1169,1.11885E+12,45.864,2128.128,55.06,0,4,5.864,4.136,0.000545554,0.030038184,55.05999181,0,0
1169,1.11885E+12,26.958,70.182,25.5,0,3,6.958,3.042,0.009186572,0.234254279,25.498924,0,0
1170,1.11885E+12,68.031,647.063,41.66,-8.26,7,8.031,1.969,0.015924492,0.663386284,41.65471784,-0.131530742,-8.258952698
1170,1.11885E+12,67.967,651.179,40.91,-6.92,6,7.967,2.033,0.015547824,0.636035847,40.90505541,-0.107586606,-6.919163614
1170,1.11885E+12,58.339,1369.389,23.41,8.94,8,8.339,1.661,0.061741193,1.444443226,23.36539501,0.551615653,8.922965884
1170,1.11885E+12,58.125,1371.812,24.05,3.4,5,8.125,1.875,0.088091686,2.115866009,23.95674458,0.299124509,3.386816282
1171,1.11885E+12,56.343,2123.661,55.3,0,5,6.343,3.657,0.000833333,0.046083317,55.2999808,0,0
1171,1.11885E+12,6.389,73.15,33.79,0,1,6.389,3.611,0.024356914,0.822938765,33.77997738,0,0
1172,1.11885E+12,31.803,2164.953,51.56,0,3,1.803,8.197,0,0,51.56,0,0
1172,1.11885E+12,17.181,69.733,26.19,0,2,7.181,2.819,0.006978629,0.182768805,26.18936226,0,0
1173,1.11885E+12,53.603,2166.421,48.81,0,5,3.603,6.397,0,0,48.81,0,0
1173,1.11885E+12,27.333,71.804,25,0,3,7.333,2.667,0.012541015,0.313517151,24.99803406,0,0
1174,1.11885E+12,67.009,647.204,40.07,-1.71,7,7.009,2.991,0.015248818,0.610996457,40.06534142,-0.026074468,-1.709801194
1174,1.11885E+12,66.948,651.187,39.98,0.32,6,6.948,3.052,0.015313892,0.612225468,39.97531213,0.004900254,0.319962478
1174,1.11885E+12,57.887,880.956,21.42,-11.18,6,7.887,2.113,0.230710776,4.898101219,20.852458,-2.556525286,-10.88377593
1174,1.11885E+12,57.352,883.009,20.57,-6.16,5,7.352,2.648,0.254924602,5.187187265,19.90522515,-1.553382283,-5.96092304
1174,1.11885E+12,45.448,1342.945,36.83,-0.51,5,5.448,4.552,0.068464256,2.519569103,36.74371608,-0.034889499,-0.508805191
1174,1.11885E+12,45.24,1346.614,36.83,1.06,4,5.24,4.76,0.05663058,2.084589632,36.77095846,0.059996335,1.058300732
1176,1.11885E+12,45.33,733.578,44.28,-0.57,5,5.33,4.67,0,0,44.28,0,-0.57
1176,1.11885E+12,45.269,737.983,44.34,2.31,4,5.269,4.731,0.013847015,0.613957026,44.3357492,0.031985583,2.309778544
1177,1.11885E+12,31.561,2171.964,49.51,0,3,1.561,8.439,0,0,49.51,0,0
1177,1.11885E+12,15.641,70.778,25,0,2,5.641,4.359,0.007576528,0.189411398,24.99928246,0,0
1178,1.11885E+12,42.816,2128.129,73.32,0,4,2.816,7.184,0.000666555,0.048871844,73.31998371,0,0
1178,1.11885E+12,14.783,74.625,37.79,0,2,4.783,5.217,0.013650452,0.51583458,37.78647926,0,0
1179,1.11885E+12,58.968,654.114,48.97,5.28,7,8.968,1.032,0,0,48.97,0,5.28
1179,1.11885E+12,58.907,659.101,48.95,-4.28,6,8.907,1.093,0.012231193,0.598701955,48.94633853,-0.0523482,-4.279679856
1179,1.11885E+12,69.062,1456.534,67.38,0,8,9.062,0.938,0,0,67.38,0,0
1179,1.11885E+12,6.152,68.73,21.73,0,1,6.152,3.848,0.045299597,0.984023627,21.70770825,0,0
1180,1.11885E+12,32.305,2127.645,60.08,0,3,2.305,7.695,0.000833333,0.050066649,60.07997914,0,0
1180,1.11885E+12,2.649,69.044,38.56,0,1,2.649,7.351,0.014404904,0.55543387,38.55599945,0,0
1181,1.11885E+12,56.547,2122.652,55.11,0,5,6.547,3.453,0.000545554,0.030065462,55.1099918,0,0
1181,1.11885E+12,15.278,74.184,40,0,2,5.278,4.722,0.02014355,0.80568752,39.99188502,0,0
1182,1.11885E+12,58.733,2166.395,50.04,0,5,8.733,1.267,0,0,50.04,0,0
1182,1.11885E+12,26.95,67.679,24.5,0,3,6.95,3.05,0.015142864,0.370985985,24.49719105,0,0
1183,1.11885E+12,56.854,2124.638,57.82,0,5,6.854,3.146,0.000666555,0.038540235,57.81998716,0,0
1183,1.11885E+12,39.016,77.278,33.82,0,4,9.016,0.984,0.008712463,0.294651778,33.81871642,0,0
1184,1.11885E+12,32.423,2168.389,50.04,0,3,2.423,7.577,0,0,50.04,0,0
1184,1.11885E+12,16.874,70.697,20.27,0,2,6.874,3.126,0.007412297,0.150245876,20.26944316,0,0
1185,1.11885E+12,32.554,2128.657,54.76,0,3,2.554,7.446,0.09157801,5.007805288,54.53053719,0,0
1185,1.11885E+12,16.511,72.658,40,0,2,6.511,3.489,0.007802861,0.312111273,39.99878231,0,0
1186,1.11885E+12,45.294,2127.68,55.09,0,4,5.294,4.706,0.00072714,0.040058161,55.08998544,0,0
1186,1.11885E+12,28.449,72.266,25,0,3,8.449,1.551,0.008195246,0.204878851,24.99916048,0,0
1187,1.11885E+12,56.414,2165.432,50.11,0,5,6.414,3.586,0,0,50.11,0,0
1187,1.11885E+12,15.203,29.33,21.18,0,2,5.203,4.797,0.019290225,0.408541627,21.17605945,0,0
1188,1.11885E+12,42.081,2124.639,55.01,0,4,2.081,7.919,0.000727273,0.040007262,55.00998545,0,0
1188,1.11885E+12,4.572,71.604,38.82,0,1,4.572,5.428,0.018267992,0.709124015,38.81352268,0,0
1189,1.11885E+12,23.649,814.128,47.32,0.14,3,3.649,6.351,0,0,47.32,0,0.14
1189,1.11885E+12,23.243,818.86,47.33,0.2,2,3.243,6.757,0.085589207,4.045993133,47.15674755,0.01709695,0.199267896
1189,1.11885E+12,66.748,647.699,54.61,-4.02,7,6.748,3.252,0.015640776,0.854107958,54.60332041,-0.062873356,-4.019508296
1189,1.11885E+12,66.68,653.185,53.87,-10.38,6,6.68,3.32,0.012394553,0.667677475,53.86586217,-0.128652166,-10.3792027
1189,1.11885E+12,61.149,1502.04,49.44,-1.26,8,1.149,8.851,0.062192966,3.072838402,49.34441472,-0.078312629,-1.257563967
1189,1.11885E+12,60.839,1506.997,49.15,-4.31,5,0.839,9.161,0.062456488,3.067741031,49.05416868,-0.269012489,-4.30159648
1189,1.11885E+12,46.278,2050.502,27.75,-8.47,5,6.278,3.722,0.043695723,1.212170502,27.72351245,-0.369985015,-8.461915332
1189,1.11885E+12,46.19,2053.243,26.86,-9.57,4,6.19,3.81,0.032094047,0.861898131,26.84616791,-0.307087309,-9.56507174
1190,1.11885E+12,23.569,1699.373,55.51,8.27,3,3.569,6.431,0.035086144,1.947232271,55.47583606,0.29010288,8.264910182
1190,1.11885E+12,23.264,1704.955,56.57,11.2,2,3.264,6.736,0.054585635,3.08637615,56.48574318,0.611055557,11.18331843
1190,1.11885E+12,13.655,1937.097,68.19,-1.59,2,3.655,6.345,0.051585027,3.516023162,68.09929281,-0.081983822,-1.587884962
1190,1.11885E+12,13.287,1943.916,67.98,-2.77,1,3.287,6.713,0.053914557,3.663336248,67.8812225,-0.149270983,-2.765975086
1190,1.11885E+12,23.856,1787.595,29.03,-0.28,3,3.856,6.144,0.115569515,3.347519651,28.8363488,-0.032287479,-0.278132196
1190,1.11885E+12,23.512,1790.495,29.02,-0.04,2,3.512,6.488,0.118068975,3.418406452,28.81796137,-0.004711794,-0.039721518
1191,1.11885E+12,12.301,1764.577,65.15,3.73,2,2.301,7.699,0.048404001,3.152289374,65.07369339,0.180476429,3.725631256
1191,1.11885E+12,11.915,1771.101,65.59,5.21,1,1.915,8.085,0.059097261,3.873933467,65.47549725,0.307717539,5.200904721
1191,1.11885E+12,64.823,645.63,55.65,0,7,4.823,5.177,0.013655935,0.759929137,55.64481115,0,0
1191,1.11885E+12,64.746,651.204,55.58,-1.25,6,4.746,5.254,0.013813258,0.76771649,55.57469758,-0.017266024,-1.249880748
1191,1.11885E+12,57.67,1183.852,29.51,0,6,7.67,2.33,0.149718654,4.401709817,29.17987407,0,0
1191,1.11885E+12,57.224,1186.803,29.5,0,5,7.224,2.776,0.149999991,4.408424633,29.16874684,0,0
1191,1.11885E+12,45.417,1311.562,33.32,-7.98,5,5.417,4.583,0.095162188,3.166020565,33.16924349,-0.758248623,-7.94389445
1191,1.11885E+12,45.053,1314.83,32.73,-4.25,4,5.053,4.947,0.110925894,3.623163593,32.52884236,-0.470468844,-4.223879623
1194,1.11885E+12,43.828,2128.128,53.13,0,4,3.828,6.172,0.000545554,0.028985266,53.12999209,0,0
1194,1.11885E+12,4.555,73.602,40.03,0,1,4.555,5.445,0.01911303,0.76504802,40.02268858,0,0
1195,1.11885E+12,57.079,2124.627,51.82,0,5,7.079,2.921,0.000909256,0.047117638,51.81997858,0,0
1195,1.11885E+12,15.182,77.042,40.5,0,2,5.182,4.818,0.020458811,0.828524041,40.4915244,0,0
1195,1.11885E+12,45.576,522.841,8.01,-3.81,5,5.576,4.424,0.189988288,1.512667623,7.86587164,-0.71950857,-3.741444563
1195,1.11885E+12,45.43,523.595,7.76,-0.21,4,5.43,4.57,0.191266934,1.475198329,7.618490001,-0.039921604,-0.206170477
1195,1.11885E+12,34.918,821.169,15.45,0.07,4,4.918,5.082,0.182530946,2.80446936,15.19333576,0.012706334,0.06883712
1195,1.11885E+12,34.635,822.721,15.39,-1.06,3,4.635,5.365,0.180363762,2.760772797,15.14035117,-0.190150693,-1.042805214
1195,1.11885E+12,24.16,1476.24,44.99,0,3,4.16,5.84,0.112657219,5.057733901,44.70480318,0,0
1195,1.11885E+12,23.651,1480.74,44.99,0,2,3.651,6.349,0.112632395,5.05662416,44.70492872,0,0
1195,1.11885E+12,13.444,1954.06,25.55,0.07,2,3.444,6.556,0.106486817,2.715599139,25.40527546,0.007439998,0.069603494
1195,1.11885E+12,13.171,1956.618,25.53,-0.27,1,3.171,6.829,0.106321554,2.70927813,25.38583684,-0.028652765,-0.26847536
1196,1.11885E+12,67.286,645.673,55.34,4.42,7,7.286,2.714,0.015332862,0.848487328,55.333495,0.067768594,4.419480447
1196,1.11885E+12,67.184,651.243,55.59,2.16,6,7.184,2.816,0.018310341,1.017814993,55.58068147,0.039548127,2.15963792
1196,1.11885E+12,60.382,1441.931,44.68,-2.97,8,0.382,9.618,0.179438094,7.974339748,43.96262396,-0.530075852,-2.922314082
1196,1.11885E+12,59.598,1446.343,44.66,2.68,5,9.598,0.402,0.175861505,7.813553706,43.97117213,0.468883205,2.638664158
1196,1.11885E+12,45.911,1595.537,45.26,2.96,5,5.911,4.089,0.100237642,4.529162274,45.03281347,0.296206812,2.945142021
1196,1.11885E+12,45.466,1600.102,45.44,0,4,5.466,4.534,0.09717381,4.408632011,45.2256295,0,0
1196,1.11885E+12,35.305,1971.161,29.88,-11.2,4,5.305,4.695,0.085218604,2.543251018,29.77156822,-0.953293554,-11.15935623
1196,1.11885E+12,35.022,1974.077,28.77,-8.71,3,5.022,4.978,0.096747763,2.779092951,28.63545953,-0.841359041,-8.669268422
1197,1.11885E+12,57.915,2163.409,46,0,5,7.915,2.085,0,0,46,0,0
1197,1.11885E+12,4.097,69.656,25,0,1,4.097,5.903,0.025698424,0.642389886,24.99174534,0,0
1198,1.11885E+12,35.289,2028.044,54.85,0.68,4,5.289,4.711,0.006754187,0.37046435,54.8487489,0.004592812,0.67998449
1198,1.11885E+12,35.194,2033.532,54.9,0.59,3,5.194,4.806,0.017308767,0.950203855,54.89177637,0.010211663,0.589911622
1198,1.11885E+12,34.868,2124.144,59.04,0,3,4.868,5.132,0.000666555,0.039353432,59.03998688,0,0
1198,1.11885E+12,6.063,72.168,38.4,0,1,6.063,3.937,0.014036767,0.538994137,38.39621707,0,0
1199,1.11885E+12,57.818,2124.64,55.14,0,5,7.818,2.182,0.00072714,0.040094518,55.13998542,0,0
1199,1.11885E+12,38.481,79.826,26.5,0,4,8.481,1.519,0.009456324,0.25058885,26.49881517,0,0
1200,1.11885E+12,24.063,1494.298,48.07,-0.15,3,4.063,5.937,0.08587685,4.123028048,47.89285479,-0.0128657,-0.149447227
1200,1.11885E+12,23.648,1499.102,48.08,0.2,2,3.648,6.352,0.086172413,4.138043869,47.90159698,0.017213161,0.199257891
1201,1.11885E+12,33.768,2179.955,49.5,0,3,3.768,6.232,0,0,49.5,0,0
1201,1.11885E+12,2.619,46.684,22.49,0,1,2.619,7.381,0.014600483,0.328353192,22.4876029,0,0
1202,1.11885E+12,45.633,1402.862,53.51,-0.06,5,5.633,4.367,0,0,53.51,0,-0.06
1202,1.11885E+12,45.401,1408.213,53.49,-0.26,4,5.401,4.599,0.043329246,2.316956216,53.43979616,-0.011262079,-0.259755973
1203,1.11885E+12,54.617,2123.647,50.37,0,5,4.617,5.383,0.000727273,0.036632718,50.36998668,0,0
1203,1.11885E+12,38.758,71.354,25,0,4,8.758,1.242,0.0077273,0.193180585,24.99925361,0,0
1204,1.11885E+12,62.268,610.695,52.13,3.51,7,2.268,7.732,0.060080861,3.13013133,52.03594121,0.210756972,3.503666865
1204,1.11885E+12,62.623,615.951,52.32,-0.08,6,2.623,7.377,0.067439431,3.525757025,52.2010674,-0.005391066,-0.079818146
1204,1.11885E+12,70.68,1418.691,65.58,0,8,0.68,9.32,0.080007364,5.241287044,65.3702173,0,0
1204,1.11885E+12,2.935,22.551,40.01,0,1,2.935,7.065,0.048485042,1.939126577,39.96298147,0,0
1205,1.11885E+12,45.563,1146.466,26.27,0.07,5,5.563,4.437,0.111364464,2.919501098,26.10726744,0.007779409,0.069566377
1205,1.11885E+12,45.266,1149.097,26.27,-0.23,4,5.266,4.734,0.112408971,2.946768726,26.10420376,-0.02579965,-0.228548415
1206,1.11885E+12,57.305,2172.876,43,0,5,7.305,2.695,0,0,43,0,0
1206,1.11885E+12,5.53,71.657,17.46,0,1,5.53,4.47,0.024635474,0.430091863,17.45470197,0,0
1207,1.11885E+12,55.27,2127.164,50.31,0,5,5.27,4.73,0.000727405,0.036595735,50.30998669,0,0
1207,1.11885E+12,16.326,71.804,20.02,0,2,6.326,3.674,0.018945265,0.379261524,20.01640729,0,0
1208,1.11885E+12,45.414,1233.991,40.2,5.69,5,5.414,4.586,0,0,40.2,0,5.69
1208,1.11885E+12,45.3,1238.015,41.15,11.2,4,5.3,4.7,0.028322444,1.165312778,41.13349664,0.31716897,11.1955082
1208,1.11885E+12,65.275,650,44,0.13,7,5.275,4.725,0.026817847,1.179843846,43.98417862,0.003485902,0.129953255
1208,1.11885E+12,65.156,654.406,43.97,-0.61,6,5.156,4.844,0.02700206,1.187136315,43.95397146,-0.016469255,-0.609777635
1208,1.11885E+12,57.887,1197.656,30.84,0.41,6,7.887,2.113,0.070964584,2.186711327,30.76237789,0.029071065,0.408968059
1208,1.11885E+12,57.662,1200.764,30.8,-2.41,5,7.662,2.338,0.07226775,2.223909739,30.71960653,-0.174013717,-2.403709472
1210,1.11885E+12,59.104,2125.151,55.12,0,5,9.104,0.896,0.000727405,0.040094552,55.11998542,0,0
1210,1.11885E+12,28.012,87.84,40,0,3,8.012,1.988,0.015260108,0.610380641,39.99534267,0,0
1211,1.11885E+12,67.271,646.687,49.98,0.25,7,7.271,2.729,0.015617473,0.780529552,49.97390493,0.003904209,0.249969512
1211,1.11885E+12,67.194,651.688,49.99,0,6,7.194,2.806,0.015395704,0.769600844,49.98407561,0,0
1211,1.11885E+12,57.72,1256.377,37.82,0,6,7.72,2.28,0.060476138,2.285813595,37.75086034,0,0
1211,1.11885E+12,57.49,1260.159,37.82,0,5,7.49,2.51,0.060739578,2.295758613,37.75025685,0,0
1213,1.11885E+12,44.98,942.008,47.14,1.75,5,4.98,5.02,0,0,47.14,0,1.75
1213,1.11885E+12,44.669,946.723,47.46,3.17,4,4.669,5.331,0.065864295,3.123659857,47.35709397,0.208638891,3.163126588
1213,1.11885E+12,53.926,2164.406,60.65,0,5,3.926,6.074,0,0,60.65,0,0
1213,1.11885E+12,3.962,68.697,15,0,1,3.962,6.038,0.023836581,0.357514853,14.99573883,0,0
1214,1.11885E+12,66.732,650.162,49.6,4.54,7,6.732,3.268,0.012140237,0.602140974,49.59634489,0.055115323,4.539665439
1214,1.11885E+12,66.654,655.199,49.59,-3.6,6,6.654,3.346,0.01548417,0.767829325,49.58405528,-0.055740786,-3.599568441
1214,1.11885E+12,57.435,1091.951,30.5,0,6,7.435,2.565,0.080481519,2.452037251,30.40127486,0,0
1214,1.11885E+12,57.19,1095.002,30.5,0,5,7.19,2.81,0.080129601,2.441338346,30.4021359,0,0
1215,1.11885E+12,21.103,2127.122,61.79,0,2,1.103,8.897,0.000666778,0.041200191,61.78998626,0,0
1215,1.11885E+12,5.966,73.213,40,0,1,5.966,4.034,0.007369716,0.29478597,39.99891375,0,0
1216,1.11885E+12,55.878,2124.636,55.11,0,5,5.878,4.122,0.00072714,0.040072703,55.10998543,0,0
1216,1.11885E+12,27.6,71.726,40,0,3,7.6,2.4,0.013773722,0.550931461,39.99620575,0,0
1216,1.11885E+12,45.293,400.721,17.55,-0.09,5,5.293,4.707,0.106836382,1.871413695,17.44993727,-0.009596993,-0.089486858
1216,1.11885E+12,45.106,402.474,17.54,0.03,4,5.106,4.894,0.106272383,1.860510938,17.44104639,0.003182174,0.029830752
1216,1.11885E+12,35.402,1718.299,27.2,0,4,5.402,4.598,0.116020722,3.148688541,27.01713827,0,0
1216,1.11885E+12,35.085,1721.019,27.2,0,3,5.085,4.915,0.116020722,3.148688541,27.01713827,0,0
1218,1.11885E+12,67.182,1459.477,55,0,8,7.182,2.818,0,0,55,0,0
1218,1.11885E+12,15.833,71.744,15,0,2,5.833,4.167,0.036985201,0.554651547,14.98974188,0,0
1219,1.11885E+12,21.126,2128.621,61.4,0,2,1.126,8.874,0.000666667,0.040933324,61.39998636,0,0
1219,1.11885E+12,2.26,35.047,40.01,0,1,2.26,7.74,0.00901114,0.36053085,40.00837559,0,0
1221,1.11885E+12,23.788,650.42,52.92,7.91,3,3.788,6.212,0,0,52.92,0,7.91
1221,1.11885E+12,23.438,655.77,53.55,5.12,2,3.438,6.562,0.06532747,3.495798269,53.43577355,0.334238789,5.109078628
1223,1.11885E+12,63.311,652.127,50.13,1.87,7,3.311,6.689,0,0,50.13,0,1.87
1223,1.11885E+12,63.2,657.144,50.35,2.56,6,3.2,6.8,0.022121167,1.113709909,50.33768122,0.056625568,2.559373663
1223,1.11885E+12,57.423,778.828,50.88,0,6,7.423,2.577,0,0,50.88,0,0
1223,1.11885E+12,57.027,783.916,50.88,0.02,5,7.027,2.973,0.077673604,3.948060291,50.72659283,0.00155191,0.019939698
1223,1.11885E+12,53.664,2164.918,40.89,0,5,3.664,6.336,0,0,40.89,0,0
1223,1.11885E+12,6.151,70.173,10,0,1,6.151,3.849,0.022678109,0.226761647,9.997428627,0,0
1224,1.11885E+12,35.591,1678.261,49.11,3.32,4,5.591,4.409,0.092841433,4.552895554,48.89849938,0.307790944,3.305701852
1224,1.11885E+12,35.063,1683.183,49.43,3.88,3,5.063,4.937,0.106864797,5.272278575,49.14802111,0.413846669,3.857866111
1224,1.11885E+12,44.474,222.325,48.93,-3.11,5,4.474,5.526,0,0,48.93,0,-3.11
1224,1.11885E+12,44.227,227.224,48.55,-5.58,4,4.227,5.773,0.050375796,2.444710601,48.48840985,-0.280978067,-5.572921256
1224,1.11885E+12,43.591,2167.438,55.1,0,4,3.591,6.409,0,0,55.1,0,0
1224,1.11885E+12,27.601,73.337,20.02,0,3,7.601,2.399,0.007635586,0.152862956,20.0194164,0,0
1225,1.11885E+12,23.769,1692.009,54.87,-0.52,3,3.769,6.231,0.122427956,6.7008532,54.45930101,-0.063503621,-0.516107828
1225,1.11885E+12,23.093,1697.496,54.79,-1.06,2,3.093,6.907,0.122582583,6.699491967,54.37886453,-0.129612365,-1.052045928
1225,1.11885E+12,45.387,405.237,46.96,2.75,5,5.387,4.613,0,0,46.96,0,2.75
1225,1.11885E+12,44.938,409.971,47.11,-0.37,4,4.938,5.062,0.094562919,4.448222766,46.89952467,-0.034936158,-0.368346935
1225,1.11885E+12,34.608,684.736,56.27,4.09,4,4.608,5.392,0,0,56.27,0,4.09
1225,1.11885E+12,34.372,690.418,56.52,-0.24,3,4.372,5.628,0.041510811,2.345517311,56.47131084,-0.009959734,-0.239793252
1225,1.11885E+12,67.101,648.597,35.74,-7.46,7,7.101,2.899,0.025272396,0.903139286,35.72858715,-0.188512005,-7.457617798
1225,1.11885E+12,67.011,652.112,35.16,-4.21,6,7.011,2.989,0.025598959,0.89996109,35.14848034,-0.107759846,-4.208620655
1225,1.11885E+12,57.478,941.377,33.67,-6.37,6,7.478,2.522,0.148095322,4.968162451,33.30144534,-0.939922626,-6.300273443
1225,1.11885E+12,57.065,944.686,33.3,-1.55,5,7.065,2.935,0.124169017,4.12421137,33.04362088,-0.191967796,-1.538066437
1226,1.11885E+12,45.287,1043.982,25.82,0,5,5.287,4.713,0.074994642,1.934547086,25.74742565,0,0
