v_Vel_X,v_Vel_Y,v_Acc_X,v_Acc_Y,Distance_l,Distance_r,label
1.588328183,26.38223102,0.016826784,0.279493934,4.41,5.59,1
1.479340096,46.99672279,0.144095654,4.577732675,4.643,5.357,1
1.937550061,47.53052493,0.27411629,6.724415236,4.451,5.549,1
0.210033714,60.00963244,0,0,8.673,1.327,1
0.675300017,17.23677667,0,0,5.77,4.23,1
0.459945934,29.99647396,0,0,4.21,5.79,1
0.47041251,30.00631287,0.003762046,0.239970513,4.163,5.837,1
3.494844064,39.86711007,-0.004366372,-0.049808983,7.84,2.16,1
3.506462675,39.86608984,-0.002628533,-0.029884625,7.488,2.512,1
2.954556484,28.85915272,-0.012221537,-0.11937602,6.155,3.845,1
2.886593372,28.85597995,0,0,5.865,4.135,1
2.538479333,28.59755624,-0.290895054,-3.277114595,5.521,4.479,1
1.853439143,28.37954128,-0.14923965,-2.28513184,5.335,4.665,1
2.345878811,49.01389347,-0.011473628,-0.239725585,5.431,4.569,1
2.337818253,49.00426722,-0.001906089,-0.039954559,5.197,4.803,1
0.040044429,45.0499822,0,0,1.685,8.315,1
0.183878383,14.99887292,0,0,6.58,3.42,1
0.550553373,35.55573781,-0.026010396,-1.679798637,7.308,2.692,1
0.57105365,35.44540023,-0.004993699,-0.309959776,7.251,2.749,1
5.762726258,44.70006584,-1.432050901,-11.1080705,7.332,2.668,1
4.929214817,43.46136723,-1.262167489,-11.1286537,6.829,3.171,1
0.03004667,45.05998998,0,0,4.562,5.438,1
0.284248223,20.48802828,0,0,6.081,3.919,1
5.051523876,38.21759551,0.233248054,1.764651621,3.642,6.358,1
4.925403751,38.34496053,0,0,3.144,6.856,1
5.008807928,34.27596013,-0.520545859,-3.562166758,7.78,2.22,1
3.923333669,34.064814,-0.419907686,-3.645898728,8.177,1.823,1
0.54061694,50.01707842,0.003242405,0.299982478,3.363,6.637,1
0.559964936,50.0368668,0.002126166,0.189988103,3.307,6.693,1
0.699759787,44.98455775,0,0,5.517,4.483,1
0.699915286,44.98455533,0,0,5.447,4.553,1
0.82219938,38.86130322,-0.100051532,-4.728941709,7.628,2.372,1
0.68953158,38.52382959,-0.055477495,-3.099503549,7.559,2.441,1
1.860361868,42.21903189,0.38607131,8.761498099,7.302,2.698,1
4.834840659,43.07954057,1.249139917,11.13012352,6.823,3.177,1
3.718797401,46.24070335,-0.326266554,-4.056901544,5.783,4.217,1
2.479635444,46.01323514,-0.094170183,-1.747464442,5.535,4.465,1
2.000171741,42.11252679,-0.18455095,-3.885619764,5.394,4.606,1
2.450453017,41.6279387,-0.262086821,-4.452292724,5.147,4.853,1
0.040023987,50.02998399,0,0,0.113,9.887,1
0.087939308,14.99974222,0,0,8.092,1.908,1
0.562708448,36.4956622,0.085716684,5.559339228,6.102,3.898,1
0.409530946,36.90772798,0.030623284,2.759830106,6.061,3.939,1
9.300716539,37.88504681,-1.11818407,-4.554751847,0.121,9.879,1
6.882255183,37.80872206,-1.266134378,-6.955702965,9.412,0.588,1
0.769600844,49.98407561,0,0,3.496,6.504,1
0.773228128,49.7839956,-0.051714193,-3.329598421,3.418,6.582,1
1.339432058,45.99049926,0.041629816,1.429393913,7.242,2.758,1
1.399658838,46.10876115,0.021542549,0.709673107,7.102,2.898,1
3.575449885,53.25009914,0.263954891,3.931148409,6.425,3.575,1
2.323387576,53.76982676,0.23527429,5.444919284,6.194,3.806,1
5.027184204,54.86014509,0,0,5.434,4.566,1
0.356058858,24.99746431,0,0,6.214,3.786,1
4.916040302,33.77409433,0.473887272,3.25569207,4.124,5.876,1
3.941935821,34.17339816,0.292207452,2.53320248,3.728,6.272,1
0.860051211,54.98327393,0.003910035,0.249969421,3.986,6.014,1
0.829738304,54.68370538,-0.075706603,-4.989425669,3.902,6.098,1
5.297096885,54.14148839,-0.13047996,-1.333632251,7.633,2.367,1
5.244712621,53.69446424,-0.636753803,-6.518975732,7.099,2.901,1
2.798464119,32.02797369,-0.007833959,-0.089658402,4.638,5.362,1
2.790302432,32.02868577,0,0,4.358,5.642,1
4.482137223,27.46669521,0.938945742,5.753892673,4.369,5.631,1
5.091353867,27.77725177,0.385817892,2.104933385,3.849,6.151,1
5.095955693,30.16254856,-1.109482344,-6.566936038,4.753,5.247,1
4.877798603,29.74267441,-0.299400379,-1.825612065,4.261,5.739,1
0.030029992,40.03998874,0,0,1.925,8.075,1
0.199896193,24.99920082,0,0,5.558,4.442,1
4.101553746,46.31875707,0.044102728,0.498051151,4.855,5.145,1
4.138179304,46.34561869,-0.015119073,-0.169326352,4.439,5.561,1
0.525023601,34.06595442,0.105405384,6.839187796,5.493,4.507,1
0.380526621,34.61790865,0.048472628,4.409733598,5.455,4.545,1
2.459735289,42.59904462,-0.102609065,-1.777040061,7.771,2.229,1
2.416858247,42.2308986,-0.302250121,-5.28135824,7.526,2.474,1
4.564085576,46.96876859,-1.083232856,-11.14749329,2.357,7.643,1
4.519814072,45.79750736,-1.066605407,-10.80749522,1.897,8.103,1
11.07061877,55.08863313,0,0,6.662,3.338,1
0.263247679,29.99884499,0,0,8.612,1.388,1
2.171676169,32.4874964,-0.747013915,-11.17506019,6.148,3.852,1
2.224599856,31.54164795,-0.458709395,-6.503843917,5.924,4.076,1
3.363208906,32.05404383,-0.227483569,-2.168098528,4.772,5.228,1
3.431301833,31.63445223,-0.632989999,-5.835771043,4.421,5.579,1
0.76990871,49.99407205,0.000615927,0.039995258,6.508,3.492,1
0.779749195,49.99391954,-0.000623799,-0.039995136,6.43,3.57,1
3.282631084,40.80818463,-0.697579151,-8.67198843,7.755,2.245,1
2.255465076,39.70599171,-0.635182521,-11.18197403,7.525,2.475,1
0.538706256,35.03585871,0.000922442,0.059992909,5.232,4.768,1
0.549461945,35.03569168,-0.002352149,-0.149981557,5.177,4.823,1
1.977540801,39.64070424,0,0,7.492,2.508,1
1.967577828,39.6412,0,0,7.295,2.705,1
0.040079971,50.10998397,0,0,5.854,4.146,1
0.62821673,24.99210563,0,0,4.286,5.714,1
1.066030295,36.41439934,-0.025750938,-0.879623152,4.519,5.481,1
0.94369048,36.23771445,-0.065082102,-2.49915272,4.424,5.576,1
1.178656618,34.97014253,-0.013137356,-0.389778668,7.424,2.576,1
2.10556498,34.8865174,-0.013253914,-0.219600396,7.213,2.787,1
0.010051903,34.85999855,0.000340254,1.179999951,4.588,5.412,1
0.160227478,34.95963282,0.004720661,1.029989182,4.572,5.428,1
0.04003554,45.03998221,0,0,2.948,7.052,1
0.387301386,27.37726059,0,0,3.975,6.025,1
0.036456697,45.57998542,0,0,5.901,4.099,1
0.746332947,39.99303673,0,0,7.628,2.372,1
0.01996445,44.92999556,0,0,3.673,6.327,1
0.346757605,41.74855997,0,0,6.593,3.407,1
0.028991995,48.3199913,0,0,4.651,5.349,1
0.238863693,29.99904905,0,0,8.354,1.646,1
3.541226323,50.2754385,0.085720161,1.216984821,5.017,4.983,1
3.506145519,49.80674496,-0.610222403,-8.668548242,4.657,5.343,1
1.828774553,49.94653125,0.001097704,0.029979911,5.044,4.956,1
1.765055682,49.75870455,-0.105641011,-2.978126924,4.866,5.134,1
3.066752403,50.3466844,0,0,7.85,2.15,1
3.064329382,50.34683193,0.003645118,0.059889174,7.543,2.457,1
3.099691212,40.69211243,-0.180011472,-2.363153797,4.341,5.659,1
3.158219807,40.32651916,-0.394289494,-5.034583974,4.021,5.979,1
6.526652873,37.50636882,-1.177780542,-6.768288779,7.617,2.383,1
5.884940187,36.96447455,-1.067559281,-6.705551221,7.016,2.984,1
3.936331387,42.59851752,0.795915533,8.613304735,5.369,4.631,1
4.715404835,43.17325396,0.469043262,4.294461365,4.894,5.106,1
0.040035532,45.04998221,0,0,1.828,8.172,1
0.596144581,33.56470634,0,0,5.312,4.688,1
0.699915286,44.98455533,0,0,9.477,0.523,1
0.699759787,44.98455775,0,0,9.407,0.593,1
6.055155799,61.6533664,0,0,1.685,8.315,1
0.731793017,29.99107332,0,0,8.92,1.08,1
2.785062954,38.23871107,0.522290105,7.171005023,9.336,0.664,1
1.785385705,39.32949654,0.507907541,11.18847755,9.511,0.489,1
3.115623796,42.14499363,-0.228547888,-3.09156366,4.079,5.921,1
3.098286604,41.64490629,-0.510445686,-6.861038201,3.764,6.236,1
4.748905872,45.74415802,0.007228167,0.069625811,7.796,2.204,1
4.772026711,45.7518061,-0.013486162,-0.129298582,7.316,2.684,1
0.251182432,44.45929045,0.00242934,0.429993138,5.116,4.884,1
1.899120584,44.65963884,0.189487199,4.455972913,4.928,5.072,1
0.668837082,43.2348269,0.023666067,1.529816955,3.981,6.019,1
0.671311396,43.41481016,0.024737408,1.599808758,3.914,6.086,1
3.283086222,47.31623659,-0.21250421,-3.062636439,7.709,2.291,1
3.619194432,46.9206248,-0.296857002,-3.848568035,7.344,2.656,1
1.661648371,50.29255735,0.128784353,3.897873085,5.376,4.624,1
0.69665089,50.8252258,0.088811681,6.479391367,5.307,4.693,1
0.041555885,46.73998153,0,0,1.878,8.122,1
0.670285592,38.01409104,0,0,5.697,4.303,1
0.619925499,39.98519466,0,0,9.258,0.742,1
0.619925536,39.99519587,0,0,9.196,0.804,1
1.322240228,60.37552303,0,0,1.424,8.576,1
0.687045869,29.99213177,0,0,0.755,9.245,1
0.02886666,43.29999038,0,0,2.449,7.551,1
0.503611803,39.99682956,0,0,6.568,3.432,1
0.029880286,44.92999006,0.001409887,2.119999531,6,4,1
0.019823515,44.92999563,-0.000944187,-2.139999792,6.002,3.998,1
1.400255185,44.93818961,0.008097561,0.259873872,6.162,3.838,1
1.408994799,44.95792626,0,0,6.021,3.979,1
0.039207406,53.91998575,0,0,5.938,4.062,1
1.034831203,41.19700504,0,0,4.482,5.518,1
0.361196592,41.78843904,0.033276068,3.849856193,4.052,5.948,1
1.289475357,42.23031794,0.149548621,4.897717347,3.924,6.076,1
5.694136311,44.15435666,0.015348076,0.119014438,7.744,2.256,1
5.673024915,44.12682731,-0.070131798,-0.54551034,7.171,2.829,1
3.063511646,54.6642241,0.10463501,1.867070303,5.808,4.192,1
2.550695174,54.49033358,-0.237067361,-5.064454469,5.549,4.451,1
0.050079975,50.07997496,0,0,2.949,7.051,1
0.473934122,36.99696456,0,0,6.657,3.343,1
0.502951161,60.7979197,-0.022500447,-2.719906934,6.027,3.973,1
0.541876573,60.19756116,-0.088572516,-9.839601359,6.082,3.918,1
2.085839371,38.40339665,-0.0027117,-0.049926413,1.341,8.659,1
2.096876514,38.40279559,0,0,1.131,8.869,1
3.405710262,40.14579975,-0.193573505,-2.281803957,7.548,2.452,1
3.486008924,39.80765431,-0.388206699,-4.433034577,7.195,2.805,1
0.633532163,60.38667682,0.04458539,4.249766128,6.786,3.214,1
1.063508553,60.51065484,0.000527185,0.029995368,6.679,3.321,1
3.803235263,53.34459487,-0.039824453,-0.558582145,8.114,1.886,1
3.791127316,53.1750266,-0.186320645,-2.613366529,7.732,2.268,1
4.540979385,48.18650751,0.370596458,3.932576543,5.926,4.074,1
4.512167357,48.64116411,0.481236273,5.187727022,5.476,4.524,1
0.584771505,49.59655273,-0.055176021,-4.679674733,5.222,4.778,1
0.41414596,48.93824765,-0.072606709,-8.579692784,5.18,4.82,1
0.040850192,40.83997957,0,0,1.662,8.338,1
0.498628178,39.996892,0,0,6.024,3.976,1
2.170084974,41.63348209,0.299304116,5.742204894,7.72,2.28,1
3.149136742,41.96199873,0.144435217,1.92458787,7.403,2.597,1
3.194563421,40.20327928,0.160005408,2.013652966,4.922,5.078,1
3.173787669,40.41557462,0.320197128,4.077446971,4.606,5.394,1
3.624710539,36.01807149,0.241313602,2.397888185,4.343,5.657,1
3.544226388,36.18684926,0.041914669,0.427952288,3.986,6.014,1
4.578166841,44.76650967,0.003052111,0.02984434,4.335,5.665,1
4.593810882,44.7548545,-0.01633718,-0.159163741,3.873,6.127,1
2.065562249,42.02927376,0.005890387,0.119855343,5.181,4.819,1
2.104853987,42.00729924,-0.015513665,-0.309611573,4.97,5.03,1
0.044801178,44.78997759,0,0,5.197,4.803,1
0.419006006,29.96707083,0,0,6.556,3.444,1
2.827377235,49.44923496,0.232332432,4.063363341,8.466,1.534,1
2.778172217,49.56219688,-0.118089109,-2.106692897,8.185,1.815,1
3.49043537,39.66672738,-0.41285662,-4.691870566,5.336,4.664,1
2.647121524,39.03033625,-0.58396367,-8.610219883,5.066,4.934,1
4.025580968,42.45959489,-0.814554836,-8.591472541,5.006,4.994,1
4.265952964,41.66216563,-0.823039636,-8.037972739,4.574,5.426,1
4.397770793,54.3724389,0.589325472,7.286205836,4.4,5.6,1
4.799954899,54.92064578,0.34913512,3.994772167,3.918,6.082,1
3.254380938,38.11130416,-0.335222507,-3.925713422,4.908,5.092,1
2.876096901,38.17180198,0.332839845,4.417478652,4.625,5.375,1
5.014801292,35.10360905,-0.035355339,-0.247487373,4.115,5.885,1
4.996519993,35.00520516,-0.192173846,-1.346354044,3.608,6.392,1
0.034639993,56.28998934,0,0,6.3,3.7,1
1.007778285,40.01731229,0,0,4.635,5.365,1
3.032200653,43.52450642,-0.311351339,-4.469167746,8.888,1.112,1
2.926005568,43.20102419,-0.154071425,-2.274788341,8.595,1.405,1
2.591386453,42.14039768,0.509438834,8.284351035,7.172,2.828,1
2.512619959,42.58594065,0.071856455,1.217882034,6.918,3.082,1
2.920901657,27.38466603,-1.125300166,-10.55015637,5.133,4.867,1
1.828031286,26.47696927,-0.657788198,-9.527319386,4.947,5.053,1
0.292147472,24.24824014,-0.004939401,-0.409970246,4.933,5.067,1
1.68923764,24.35147996,0.26919846,3.880674193,4.767,5.233,1
1.416541851,18.73652874,0.219379286,2.901718927,4.535,5.465,1
1.412348607,18.93740667,0.08999167,1.206648872,4.393,5.607,1
2.285967322,24.12192474,0.039624692,0.418126636,4.411,5.589,1
2.305273781,24.19040539,0.050279634,0.527609665,4.18,5.82,1
2.527771978,39.45911769,-0.217360261,-3.393045021,5.948,4.052,1
3.119545767,39.34652887,0.091681609,1.156371256,5.638,4.362,1
3.909329432,49.78675269,-0.108027125,-1.375765293,3.089,6.911,1
3.574281888,49.6715664,-0.114836366,-1.595873619,2.73,7.27,1
0.039459991,59.18998685,0,0,4.389,5.611,1
0.954533903,37.97800633,0,0,2.562,7.438,1
4.476082917,58.81993524,0.270128076,3.549736726,3.742,6.258,1
4.862507447,59.16050728,0.323566449,3.93672513,3.256,6.744,1
5.916799586,38.0223866,0.45052554,2.895155736,3.433,6.567,1
4.768201102,38.25397703,-0.085345234,-0.684701534,2.949,7.051,1
0.714356195,46.26448525,-0.061601064,-3.989524446,5.265,4.735,1
0.54567373,45.81675065,-0.064904448,-5.44961351,5.21,4.79,1
2.411696963,44.16420064,0.224648236,4.113870826,7.668,2.332,1
2.624875206,44.51267381,0.230169591,3.903219435,7.406,2.594,1
0.050099979,55.10997723,0,0,6.14,3.86,1
0.666136577,33.75342741,0,0,5.672,4.328,1
2.831357341,36.20947135,0.007795587,0.099695681,2.193,7.807,1
2.823774481,36.23012417,0.023311292,0.299092935,1.91,8.09,1
3.491153262,34.584237,-0.177771613,-1.761050043,7.246,2.754,1
2.820738819,34.45472874,-0.16808568,-2.053131073,6.962,3.038,1
5.729825947,35.46005492,-0.427503718,-2.645683385,5.571,4.429,1
5.689868603,35.24365752,-0.315572544,-1.954690249,4.994,5.006,1
0.442195804,35.69726128,0.023162637,1.869856543,5.151,4.849,1
4.037998626,35.69230964,0.333876835,2.951173709,4.747,5.253,1
3.237849052,30.71983778,0.02620467,0.248622837,4.939,5.061,1
3.229083042,30.74087056,-0.008357381,-0.079562266,4.614,5.386,1
0.817167816,39.92163745,0.033767265,1.64965444,4.763,5.237,1
1.474575109,40.0028315,-0.005525513,-0.149898194,4.615,5.385,1
4.060832361,37.71199465,0.012847347,0.119310292,5.14,4.86,1
4.079467561,37.73009998,0.033323714,0.308203715,4.73,5.27,1
5.276706356,38.73221489,0.049945801,0.366613444,3.65,6.35,1
5.203328595,38.76232025,0.030599989,0.227955348,3.125,6.875,1
3.386921674,48.33147279,0.605381666,8.638814331,3.295,6.705,1
3.216208248,49.10478698,0.434622736,6.635782025,2.974,7.026,1
0.901672471,51.14205204,0.156360407,8.868621732,7.013,2.987,1
1.22959198,51.9754577,0.210016864,8.877516146,6.891,3.109,1
4.210289147,50.41449757,-0.228865293,-2.740459939,7.97,2.03,1
4.31256486,49.98430438,-0.491685689,-5.698828404,7.533,2.467,1
2.307035554,41.76633198,0.326503717,5.910989369,5.585,4.415,1
3.582821169,42.13795786,0.245688848,2.889573842,5.225,4.775,1
4.30211766,54.69105396,0.61951749,7.875671278,4.953,5.047,1
4.13196007,55.87743557,0.825949541,11.16950345,4.544,5.456,1
5.239583051,39.66543671,-0.209530939,-1.586220913,4.218,5.782,1
4.242932099,39.6938777,0.043577208,0.407677602,3.793,6.207,1
4.720064588,34.11502001,1.534980354,11.09431545,5.207,4.793,1
4.518127281,35.6044748,1.387287897,10.93232968,4.764,5.236,1
5.256551498,50.62784477,0.044407017,0.42770085,2.029,7.971,1
5.197404644,50.37257771,-0.479302521,-4.645338426,1.5,8.5,1
2.616253187,50.20187366,0.201410381,3.864755343,7.533,2.467,1
3.097207665,50.71551444,0.421820056,6.907131665,7.226,2.774,1
2.383917817,34.70822721,0.178845229,2.603865278,5.724,4.276,1
2.151128178,35.02400245,0.329198014,5.359900061,5.511,4.489,1
0,17.98,0,0,9.45,0.55,1
0.25665653,34.99905895,0,0,4.377,5.623,1
2.674918891,43.37760262,0,0,2.99,7.01,1
2.664364695,43.37825216,0,0,2.723,7.277,1
3.699358035,39.61765831,-0.281705324,-3.016876217,7.459,2.541,1
3.673230182,39.04760915,-0.759558816,-8.074352631,7.083,2.917,1
4.852212906,29.34150013,0.391570645,2.367841302,5.829,4.171,1
4.838773547,29.53626873,0.226337553,1.381582901,5.339,4.661,1
0.779905069,49.98391589,0.000936073,0.059992698,6.041,3.959,1
0.769754728,49.98407324,0,0,5.964,4.036,1
5.670427544,44.08683195,-0.073989831,-0.575261249,3.589,6.411,1
5.623918616,43.85083396,-0.449048467,-3.501321961,3.017,6.983,1
0.699915324,44.99455654,0,0,2.494,7.506,1
0.690685881,45.01470152,0.004909362,0.319962339,2.425,7.575,1
2.089229204,39.86529219,0.029831179,0.569218851,7.427,2.573,1
2.446017897,39.88506734,0.02326043,0.379287427,7.182,2.818,1
0.089096321,43.38990853,-0.02049277,-9.97997896,5.905,4.095,1
1.116150154,42.72542345,-0.093491286,-3.578779035,5.794,4.206,1
0.405878679,39.59791993,-0.046020083,-4.489764153,6.296,3.704,1
0.515344181,39.11660543,-0.075483695,-5.729502789,6.244,3.756,1
0.021285711,37.24999392,0,0,8.777,1.223,1
0.762253039,35.35178313,0,0,3.964,6.036,1
0.015409151,7.719984622,0,0,3.402,6.598,1
0.285512574,34.99883545,0,0,6.68,3.32,1
2.007365644,32.27764061,-0.069519157,-1.117840367,2.514,7.486,1
2.008590708,32.19740926,-0.013697767,-0.219573157,2.313,7.687,1
0.020011425,35.01999428,0,0,6.057,3.943,1
0.728477616,36.58274758,0,0,5.306,4.694,1
0.020006664,29.99999333,0,0,5.948,4.052,1
0.307748196,21.4777953,0,0,6.583,3.417,1
0.019979996,29.96999334,0,0,3.401,6.599,1
0.652427053,34.9939186,0,0,5.162,4.838,1
1.275869037,34.69654966,0,0,7.981,2.019,1
0.288073517,19.99792523,0,0,8.483,1.517,1
4.820577051,43.56410147,0,0,4.503,5.497,1
4.830395787,43.56301386,-0.00220415,-0.019878172,4.017,5.983,1
3.160951795,15.8682319,0,0,0.898,9.102,1
0.222993116,31.21920361,0,0,6.245,3.755,1
0.019999996,29.99999333,0,0,1.936,8.064,1
0.122255059,19.07960832,0,0,8.818,1.182,1
0.937500859,60.3327166,0.067430456,4.339476136,6.022,3.978,1
1.093851638,60.4701074,0.007777054,0.429929666,5.912,4.088,1
4.364344054,74.89294293,0.01570745,0.269542716,8.433,1.567,1
3.326726019,74.96622235,0.009309868,0.209793533,8.1,1.9,1
5.000677583,64.265736,0.66484342,8.544172472,5.582,4.418,1
4.275129568,64.85925737,0.026966202,0.409112239,5.15,4.85,1
3.57774741,44.45626754,0.108295045,1.345649354,5.053,4.947,1
3.206822711,44.66502757,0.196935294,2.742939389,4.733,5.267,1
1.038301067,26.3395431,-0.417526226,-10.59177378,5.471,4.529,1
1.207227848,25.50144115,-0.297432948,-6.282963763,5.35,4.65,1
0.780529552,49.97390493,0.003748041,0.239970732,6.026,3.974,1
0.769600844,49.98407561,0,0,5.949,4.051,1
1.753586172,34.4153532,-0.289550357,-5.682627965,7.744,2.256,1
1.506567362,33.43607565,-0.504139661,-11.18864796,7.589,2.411,1
0.019999982,14.99998667,0,0,7.425,2.575,1
0.895002857,34.48838891,0,0,4.226,5.774,1
3.621570551,35.42536276,-0.178993658,-1.75087443,4.14,5.86,1
3.566006131,35.32044168,0.031139772,0.308432026,3.783,6.217,1
0.499968695,44.67720259,0,0,9.032,0.968,1
0.499968695,44.67720259,0,0,8.982,1.018,1
0,10,0,0,6.032,3.968,1
0.675958121,34.36335229,0,0,5.748,4.252,1
0.009993336,14.99999667,0,0,4.676,5.324,1
0.494393597,34.99650804,0,0,5.745,4.255,1
2.329394949,35.37338575,-0.486905968,-7.393985568,4.924,5.076,1
2.665985868,34.95849138,-0.263100716,-3.449982321,4.658,5.342,1
4.525236109,39.17953341,-0.706781299,-6.119318605,4.186,5.814,1
3.439296566,38.49667179,-0.890746666,-9.970289383,3.834,6.166,1
0.032989984,32.98998351,0,0,9.15,0.85,1
0.402171471,32.21748994,0,0,3.516,6.484,1
0.977191126,39.10779331,0.163114981,6.527962431,6.045,3.955,1
0.661075602,39.63448724,0.073211955,4.38938948,5.979,4.021,1
2.574665929,39.97717718,-0.006427024,-0.099793253,1.81,8.19,1
2.684620091,39.95992136,0.002010951,0.029932525,2.079,7.921,1
0.009106069,13.64999696,0,0,5.678,4.322,1
0.211099238,24.34908493,0,0,7.95,2.05,1
3.051814745,39.76305857,-0.066576701,-0.86744887,3.576,6.424,1
2.737830311,39.54533961,-0.245879816,-3.551498714,3.299,6.701,1
0.687780663,45.014746,-0.001069406,-0.069991831,9.53,0.47,1
0.689459507,45.00471915,-0.0036763,-0.239971842,9.461,0.539,1
2.916210605,57.18569153,0,0,0.073,9.927,1
1.489891967,30.88408363,0,0,5.136,4.864,1
3.89994251,49.35616019,0.005513956,0.069782493,6.309,3.691,1
3.945809758,49.35251448,-0.013548529,-0.16945925,5.913,4.087,1
0.009999998,14.99999667,0,0,5.13,4.87,1
0.831270329,34.91010441,0,0,6.268,3.732,1
0,9.61,0,0,3.688,6.312,1
0.192389981,24.99925971,0,0,7.944,2.056,1
0.009999999,19.9999975,0,0,4.425,5.575,1
0.641819594,34.99411476,0,0,6.874,3.126,1
0.828499554,53.25355564,0.025822555,1.659799143,7.768,2.232,1
0.813178664,53.19378479,-0.037449017,-2.449713773,7.686,2.314,1
2.291525742,42.53832284,-0.140396295,-2.606221188,7.974,2.026,1
3.670397599,42.46166014,0.265246941,3.068557326,7.61,2.39,1
0.918236414,21.55044644,0,0,5.076,4.924,1
0.621493727,31.75391859,0,0,4.905,5.095,1
0.85357378,45.87205916,0.101766534,5.469053261,4.508,5.492,1
0.558509399,46.22662617,0.028028159,2.319830688,4.452,5.548,1
7.458435046,41.96231818,0.171498506,0.96487733,8.156,1.844,1
7.206033851,42.03683594,-0.086168283,-0.502667909,7.423,2.577,1
2.396304657,56.81949159,0,0,1.02,8.98,1
0.492674223,34.99653229,0,0,1.653,8.347,1
0.02000999,20.00999,0,0,3.96,6.04,1
0.477205233,34.89673731,0,0,5.935,4.065,1
1.986943054,29.56330424,-0.166305055,-2.474417634,5.606,4.394,1
2.016236903,29.40094707,0,0,5.405,4.595,1
1.528207512,31.54300211,0,0,5.36,4.64,1
1.528207512,31.54300211,0,0,5.207,4.793,1
0.634957492,40.91507337,-0.105981419,-6.829177691,4.753,5.247,1
0.788677055,40.36229538,-0.086154714,-4.409158351,4.674,5.326,1
3.179863521,39.79315102,-0.048590099,-0.608061676,7.642,2.358,1
4.708774961,39.64131479,0.075491382,0.635532101,7.169,2.831,1
0.009675999,24.18999806,0,0,5.772,4.228,1
0.627416516,24.99212573,0,0,4.257,5.743,1
0.019999994,24.999992,0,0,1.186,8.814,1
0.252237889,33.0990389,0,0,5.553,4.447,1
0.019999982,14.99998667,0,0,2.698,7.302,1
0.236105614,29.99907089,0,0,6.742,3.258,1
6.182195324,62.93709606,0,0,1.18,8.82,1
0.703346264,29.99175393,0,0,9.711,0.289,1
0.399596042,51.00843482,-0.002976799,-0.37998834,2.897,7.103,1
0.498702819,50.91755783,-0.012732004,-1.299937651,2.847,7.153,1
0.230644296,60.6995618,0.005053656,1.329990399,3.209,6.791,1
0.39288933,61.01873514,0.029424848,4.56990527,3.17,6.83,1
0.855203422,64.81435819,0.052510176,3.979653588,3.245,6.755,1
0.795544674,65.30515453,0.077715128,6.379526656,3.166,6.834,1
2.275812674,43.33027552,0.091263288,1.737604964,2.494,7.506,1
2.096599489,43.47947988,0.037086644,0.769106352,2.284,7.716,1
0.010006669,14.99999666,0,0,1.627,8.373,1
0.201066789,29.99932619,0,0,7.912,2.088,1
0.009999998,14.99999667,0,0,1.877,8.123,1
0.492192774,39.99697171,0,0,6.658,3.342,1
0.619925499,39.98519466,0.001240161,0.079990387,6.786,3.214,1
0.619925536,39.99519587,0,0,6.724,3.276,1
2.931445428,41.92764634,0,0,7.526,2.474,1
2.920823826,41.90833912,-0.012514837,-0.179564414,7.233,2.767,1
0.009999998,14.99999667,0,0,2.924,7.076,1
0.559415218,29.99478379,0,0,4.691,5.309,1
2.966039951,38.87702029,0.083678993,1.096812576,4.417,5.583,1
2.867092795,38.95463232,0,0,4.129,5.871,1
2.75317191,41.13797448,-0.005342075,-0.07982144,7.458,2.542,1
2.75316877,41.12795232,-0.010018809,-0.149665038,7.182,2.818,1
1.814975045,39.0578528,0.51989055,11.18792715,2.212,7.788,1
2.122700501,40.48438888,0.586439211,11.1846363,2.42,7.58,1
0.029999985,29.999985,0,0,0.651,9.349,1
0.424988991,34.6073906,0,0,5.446,4.554,1
0,21.31,0,3.62,5.344,4.656,1
0,21.53,0,-0.21,5.344,4.656,1
0.019999994,24.999992,0,0,4.699,5.301,1
0.36012841,40.02838003,0,0,6.229,3.771,1
0.609776599,39.98535072,0,0,6.515,3.485,1
0.630079356,39.99503719,0,0,6.452,3.548,1
1.903395861,47.11156529,0.213551731,5.285687813,7.301,2.699,1
1.869733771,47.52323322,0.116760078,2.967704009,7.114,2.886,1
0.823603318,48.69303521,0.064602971,3.819453686,8.112,1.888,1
0.24112662,49.09940792,0.020724121,4.219949112,8.136,1.864,1
1.356940819,66.66619167,0,0,2.421,7.579,1
1.603601382,31.32898598,0,0,3.852,6.148,1
2.212250705,46.43733462,0,0,4.532,5.468,1
2.215569783,46.42716501,-0.010963448,-0.229738553,4.31,5.69,1
2.396035747,48.12038459,0.021881605,0.439455567,7.755,2.245,1
2.41345542,48.11951406,-0.02003699,-0.399497834,7.513,2.487,1
4.473334396,19.85224872,-0.92763986,-4.116780816,6.018,3.982,1
5.068731621,19.4090587,-0.338589251,-1.296517381,5.497,4.503,1
0.016951995,21.18999322,0,0,3.663,6.337,1
0.232258118,29.99910092,0,0,7.812,2.188,1
0.603919475,49.03628127,-0.042978772,-3.489735352,5.994,4.006,1
0.906194016,48.47152992,-0.147480833,-7.888621515,5.902,4.098,1
1.449733447,38.73287845,0.007854593,0.209853057,7.442,2.558,1
1.437525777,38.73333344,-0.006675816,-0.179876162,7.298,2.702,1
0.018899629,28.3399937,0,0,2.877,7.123,1
0.581352522,31.46462981,0,0,5.037,4.963,1
0.008675661,17.35999783,0,0,4.666,5.334,1
